date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o
2015/6/4,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/5,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/6,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/7,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/8,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/9,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/10,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/11,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/12,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/13,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/14,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/15,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/16,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/17,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/18,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/19,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/20,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/21,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/22,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/23,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/24,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/25,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/26,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/27,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/28,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/29,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/6/30,10422,10428,8782,9025,31127,24573,16727,14154,17193,10442,84251,68622
2015/7/1,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/2,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/3,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/4,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/5,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/6,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/7,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/8,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/9,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/10,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/11,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/12,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/13,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/14,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/15,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/16,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/17,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/18,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/19,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/20,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/21,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/22,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/23,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/24,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/25,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/26,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/27,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/28,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/29,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/30,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/7/31,11070,11247,9165,9577,30670,25696,16569,15029,17015,10700,84489,72249
2015/8/1,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/2,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/3,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/4,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/5,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/6,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/7,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/8,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/9,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/10,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/11,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/12,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/13,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/14,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/15,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/16,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/17,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/18,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/19,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/20,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/21,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/22,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/23,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/24,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/25,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/26,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/27,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/28,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/29,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/30,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/8/31,10217,11086,8408,9434,30542,24996,16054,14143,16807,10616,82028,70275
2015/9/1,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/2,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/3,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/4,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/5,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/6,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/7,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/8,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/9,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/10,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/11,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/12,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/13,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/14,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/15,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/16,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/17,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/18,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/19,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/20,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/21,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/22,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/23,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/24,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/25,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/26,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/27,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/28,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/29,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/9/30,11039,11180,10324,9748,32537,25331,17413,14483,17673,10545,88986,71287
2015/10/1,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/2,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/3,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/4,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/5,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/6,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/7,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/8,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/9,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/10,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/11,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/12,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/13,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/14,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/15,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/16,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/17,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/18,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/19,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/20,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/21,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/22,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/23,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/24,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/25,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/26,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/27,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/28,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/29,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/30,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/10/31,11128,11218,10105,9775,34238,26824,17646,14747,18321,11470,91438,74034
2015/11/1,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/2,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/3,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/4,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/5,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/6,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/7,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/8,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/9,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/10,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/11,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/12,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/13,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/14,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/15,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/16,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/17,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/18,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/19,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/20,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/21,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/22,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/23,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/24,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/25,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/26,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/27,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/28,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/29,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/11/30,10109,9129,8479,7773,30344,22088,15855,11976,15636,8897,80423,59863
2015/12/1,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/2,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/3,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/4,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/5,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/6,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/7,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/8,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/9,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/10,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/11,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/12,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/13,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/14,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/15,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/16,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/17,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/18,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/19,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/20,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/21,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/22,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/23,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/24,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/25,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/26,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/27,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/28,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/29,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/30,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2015/12/31,10313,9515,8961,8029,32276,22719,16814,13038,17999,9140,86363,62441
2016/1/1,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/2,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/3,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/4,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/5,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/6,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/7,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/8,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/9,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/10,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/11,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/12,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/13,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/14,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/15,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/16,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/17,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/18,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/19,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/20,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/21,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/22,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/23,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/24,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/25,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/26,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/27,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/28,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/29,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/30,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/1/31,9083,8553,7665,7633,26096,20922,13899,11431,13756,8926,70499,57465
2016/2/1,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
2016/2/2,10976,10331,9558,8947,33007,24800,17337,13946,16752,10170,87630,68194
